Date,P/E,P/B,Div Yield %,Close,EPS
1-Mar-16,19.53,2.9,1.6,7222.3,369.805
29-Feb-16,18.9,2.81,1.66,6987,369.683
26-Feb-16,19.01,2.82,1.65,7029.7,369.79
25-Feb-16,18.85,2.8,1.66,6970.6,369.793
24-Feb-16,18.98,2.82,1.65,7018.7,369.795
23-Feb-16,19.23,2.85,1.63,7109.5,369.709
22-Feb-16,19.56,2.9,1.6,7234.5,369.862
19-Feb-16,19.5,2.89,1.6,7210.7,369.779
18-Feb-16,19.44,2.89,1.61,7191.7,369.943
17-Feb-16,19.18,2.85,1.63,7108.4,370.615
16-Feb-16,19.01,2.83,1.64,7048.2,370.763
15-Feb-16,19.32,2.87,1.61,7162.9,370.751
12-Feb-16,18.67,2.8,1.66,6980.9,373.91
11-Feb-16,18.65,2.8,1.66,6976.3,374.064
10-Feb-16,19.27,2.89,1.6,7215.7,374.453
9-Feb-16,19.46,2.93,1.58,7298.2,375.036
8-Feb-16,19.69,2.96,1.57,7387.2,375.175
5-Feb-16,19.99,3,1.54,7489.1,374.642
4-Feb-16,19.76,2.97,1.56,7404,374.696
3-Feb-16,19.65,2.95,1.57,7361.8,374.646
2-Feb-16,19.9,2.99,1.55,7455.5,374.648
1-Feb-16,20.22,3.03,1.53,7555.9,373.684
29-Jan-16,20.22,3.03,1.53,7563.5,374.06
28-Jan-16,19.85,2.98,1.56,7424.6,374.035
27-Jan-16,20.05,2.98,1.55,7437.7,370.958
25-Jan-16,20.04,2.98,1.56,7436.1,371.063
22-Jan-16,20.01,2.98,1.56,7422.4,370.935
21-Jan-16,19.65,2.92,1.59,7276.8,370.321
20-Jan-16,19.74,2.93,1.58,7309.3,370.279
19-Jan-16,20.08,2.98,1.56,7435.1,370.274
18-Jan-16,19.86,2.95,1.57,7351,370.141
15-Jan-16,20.12,2.98,1.55,7437.8,369.672
14-Jan-16,20.38,3.02,1.53,7536.8,369.814
13-Jan-16,20.45,3.03,1.53,7562.4,369.8
12-Jan-16,20.31,3.01,1.54,7510.3,369.783
11-Jan-16,20.46,3.03,1.53,7563.8,369.687
8-Jan-16,20.56,3.05,1.52,7601.3,369.713
7-Jan-16,20.47,3.04,1.53,7568.3,369.726
6-Jan-16,20.93,3.1,1.49,7741,369.852
5-Jan-16,21.05,3.12,1.49,7784.6,369.815
4-Jan-16,21.07,3.13,1.48,7791.3,369.782
1-Jan-16,21.53,3.19,1.45,7963.2,369.865
31-Dec-15,21.49,3.19,1.46,7946.3,369.767
30-Dec-15,21.35,3.17,1.46,7896.2,369.845
29-Dec-15,21.44,3.18,1.46,7928.9,369.818
28-Dec-15,21.43,3.18,1.46,7925.1,369.813
24-Dec-15,21.26,3.15,1.47,7861,369.755
23-Dec-15,21.27,3.15,1.47,7865.9,369.812
22-Dec-15,21.06,3.12,1.49,7786.1,369.71
21-Dec-15,21.19,3.14,1.48,7834.4,369.722
18-Dec-15,20.99,3.11,1.49,7761.9,369.79
17-Dec-15,21.21,3.15,1.47,7844.3,369.84
16-Dec-15,20.96,3.11,1.49,7750.9,369.795
15-Dec-15,20.82,3.09,1.5,7700.9,369.88
14-Dec-15,20.69,3.07,1.51,7650,369.744
11-Dec-15,20.57,3.05,1.52,7610.4,369.976
10-Dec-15,20.77,3.09,1.48,7683.3,369.923
9-Dec-15,20.58,3.06,1.5,7612.5,369.898
8-Dec-15,20.82,3.09,1.48,7701.7,369.918
7-Dec-15,20.99,3.12,1.47,7765.4,369.957
4-Dec-15,21.04,3.13,1.46,7781.9,369.862
3-Dec-15,21.26,3.16,1.45,7864.1,369.901
2-Dec-15,21.44,3.19,1.44,7931.3,369.93
1-Dec-15,21.51,3.19,1.43,7954.9,369.823
30-Nov-15,21.45,3.19,1.43,7935.2,369.939
27-Nov-15,21.47,3.19,1.43,7942.7,369.944
26-Nov-15,21.31,3.17,1.44,7883.8,369.958
24-Nov-15,21.17,3.15,1.45,7831.6,369.939
23-Nov-15,21.22,3.15,1.45,7849.2,369.896
20-Nov-15,21.24,3.16,1.45,7856.5,369.892
19-Nov-15,21.2,3.15,1.45,7842.7,369.939
18-Nov-15,20.9,3.11,1.47,7731.8,369.943
17-Nov-15,21.19,3.15,1.45,7837.5,369.868
16-Nov-15,21.11,3.14,1.46,7806.6,369.806
13-Nov-15,20.97,3.12,1.47,7762.2,370.157
11-Nov-15,21.17,3.14,1.45,7825,369.627
10-Nov-15,21.05,3.13,1.46,7783.3,369.753
9-Nov-15,21.41,3.18,1.44,7915.2,369.696
6-Nov-15,21.57,3.19,1.43,7954.3,368.767
5-Nov-15,21.58,3.19,1.43,7955.4,368.647
4-Nov-15,21.87,3.22,1.42,8040.2,367.636
3-Nov-15,22.02,3.23,1.41,8060.7,366.063
2-Nov-15,21.98,3.22,1.42,8050.8,366.278
30-Oct-15,22.06,3.23,1.41,8065.8,365.63
29-Oct-15,22.19,3.25,1.41,8111.7,365.557
28-Oct-15,22.2,3.27,1.4,8171.2,368.072
27-Oct-15,22.39,3.3,1.39,8232.9,367.704
26-Oct-15,22.45,3.3,1.38,8260.5,367.951
23-Oct-15,22.55,3.32,1.38,8295.4,367.867
21-Oct-15,22.48,3.3,1.38,8251.7,367.069
20-Oct-15,22.51,3.31,1.38,8261.6,367.019
19-Oct-15,22.61,3.31,1.38,8275,365.989
16-Oct-15,22.51,3.3,1.38,8238.1,365.975
15-Oct-15,22.35,3.3,1.39,8179.5,365.973
14-Oct-15,22.16,3.27,1.4,8107.9,365.88
13-Oct-15,22.25,3.28,1.4,8131.7,365.47
12-Oct-15,22.73,3.28,1.39,8143.6,358.275
9-Oct-15,22.88,3.3,1.39,8189.7,357.941
8-Oct-15,22.71,3.28,1.4,8129.3,357.961
7-Oct-15,22.84,3.3,1.39,8177.4,358.03
6-Oct-15,22.78,3.29,1.39,8152.9,357.897
5-Oct-15,22.68,3.27,1.4,8119.3,357.994
1-Oct-15,22.21,3.2,1.43,7950.9,357.987
30-Sep-15,22.21,3.22,1.46,7948.9,357.897
29-Sep-15,21.91,3.18,1.48,7843.3,357.978
28-Sep-15,21.78,3.16,1.48,7795.7,357.929
24-Sep-15,21.81,3.17,1.5,7868.5,360.775
23-Sep-15,21.75,3.16,1.51,7845.9,360.731
22-Sep-15,21.65,3.15,1.51,7812,360.831
21-Sep-15,22.11,3.21,1.48,7977.1,360.791
18-Sep-15,22.12,3.21,1.48,7981.9,360.845
16-Sep-15,21.89,3.18,1.5,7899.1,360.854
15-Sep-15,21.7,3.15,1.51,7829.1,360.788
14-Sep-15,21.82,3.17,1.5,7872.2,360.779
11-Sep-15,21.59,3.14,1.52,7789.3,360.783
10-Sep-15,21.59,3.14,1.52,7788.1,360.727
9-Sep-15,21.67,3.15,1.51,7818.6,360.803
8-Sep-15,21.31,3.1,1.54,7688.2,360.779
7-Sep-15,20.95,3.04,1.56,7558.8,360.802
4-Sep-15,21.21,3.08,1.54,7655,360.915
3-Sep-15,21.68,3.15,1.51,7823,360.839
2-Sep-15,21.38,3.11,1.53,7717,360.945
1-Sep-15,21.57,3.13,1.52,7785.8,360.955
31-Aug-15,22.08,3.21,1.48,7971.3,361.019
28-Aug-15,22.17,3.22,1.48,8001.9,360.934
27-Aug-15,22.02,3.22,1.48,7948.9,360.985
26-Aug-15,21.59,3.15,1.51,7791.8,360.899
25-Aug-15,21.83,3.19,1.5,7880.7,361.003
24-Aug-15,21.63,3.16,1.51,7809,361.026
21-Aug-15,22.99,3.36,1.42,8299.9,361.022
20-Aug-15,23.19,3.39,1.44,8372.7,361.048
19-Aug-15,23.53,3.44,1.42,8495.1,361.033
18-Aug-15,23.45,3.43,1.43,8466.5,361.045
17-Aug-15,23.48,3.44,1.43,8477.3,361.043
14-Aug-15,23.69,3.45,1.42,8518.5,359.582
13-Aug-15,23.16,3.41,1.44,8355.8,360.786
12-Aug-15,23.1,3.4,1.44,8349.4,361.446
11-Aug-15,23.38,3.45,1.42,8462.3,361.946
10-Aug-15,23.54,3.48,1.41,8525.6,362.175
7-Aug-15,23.61,3.49,1.4,8564.6,362.753
6-Aug-15,23.67,3.52,1.4,8588.6,362.847
5-Aug-15,23.62,3.51,1.41,8567.9,362.739
4-Aug-15,23.48,3.49,1.42,8516.9,362.73
3-Aug-15,23.54,3.5,1.41,8543,362.914
31-Jul-15,23.53,3.5,1.41,8532.8,362.635
30-Jul-15,23.23,3.44,1.45,8421.8,362.54
29-Jul-15,23.08,3.42,1.45,8375,362.868
28-Jul-15,23.02,3.41,1.46,8337,362.163
27-Jul-15,23.21,3.42,1.46,8361,360.233
24-Jul-15,23.65,3.48,1.43,8521.5,360.317
23-Jul-15,23.84,3.52,1.42,8589.8,360.31
22-Jul-15,23.96,3.54,1.41,8633.5,360.33
21-Jul-15,23.68,3.5,1.43,8529.4,360.194
20-Jul-15,23.88,3.53,1.42,8603.4,360.276
17-Jul-15,23.87,3.52,1.42,8609.8,360.695
16-Jul-15,23.86,3.55,1.41,8608,360.771
15-Jul-15,23.63,3.51,1.43,8523.8,360.719
14-Jul-15,23.44,3.48,1.44,8454.1,360.67
13-Jul-15,23.45,3.49,1.44,8459.6,360.751
10-Jul-15,23.17,3.44,1.45,8360.5,360.833
9-Jul-15,23.08,3.46,1.45,8328.5,360.854
8-Jul-15,23.18,3.47,1.45,8363,360.785
7-Jul-15,23.59,3.54,1.42,8510.8,360.78
6-Jul-15,23.62,3.54,1.42,8522.1,360.8
3-Jul-15,23.52,3.52,1.43,8484.9,360.753
2-Jul-15,23.4,3.51,1.42,8444.9,360.893
1-Jul-15,23.43,3.52,1.42,8453,360.777
30-Jun-15,23.19,3.48,1.44,8368.5,360.867
29-Jun-15,23.05,3.53,1.43,8318.4,360.885
26-Jun-15,23.23,3.56,1.42,8381.1,360.788
25-Jun-15,23.27,3.58,1.41,8398,360.894
24-Jun-15,23.17,3.56,1.42,8360.8,360.846
23-Jun-15,23.23,3.57,1.41,8381.5,360.805
22-Jun-15,23.15,3.56,1.42,8353.1,360.825
19-Jun-15,22.79,3.5,1.44,8224.9,360.9
18-Jun-15,22.66,3.48,1.45,8174.6,360.75
17-Jun-15,22.43,3.44,1.47,8091.5,360.745
16-Jun-15,22.3,3.42,1.48,8047.3,360.865
15-Jun-15,22.21,3.41,1.48,8013.9,360.824
12-Jun-15,22.12,3.4,1.49,7982.9,360.891
11-Jun-15,22.08,3.41,1.48,7965.3,360.747
10-Jun-15,22.52,3.48,1.45,8124.4,360.764
9-Jun-15,22.23,3.44,1.47,8022.4,360.882
8-Jun-15,22.29,3.44,1.47,8044.1,360.884
5-Jun-15,22.49,3.47,1.45,8114.7,360.814
4-Jun-15,22.53,3.52,1.45,8130.6,360.879
3-Jun-15,22.41,3.53,1.45,8135.1,363.012
2-Jun-15,22.71,3.57,1.43,8236.4,362.677
1-Jun-15,23.25,3.65,1.39,8433.4,362.727
29-May-15,23.12,3.66,1.39,8433.6,364.775
28-May-15,22.61,3.56,1.42,8319,367.935
27-May-15,22.6,3.57,1.42,8334.6,368.788
26-May-15,22.55,3.57,1.42,8339.3,369.814
25-May-15,22.64,3.58,1.41,8370.2,369.708
22-May-15,22.94,3.62,1.4,8458.9,368.74
21-May-15,22.67,3.65,1.4,8421,371.46
20-May-15,22.69,3.65,1.4,8423.2,371.23
19-May-15,22.55,3.62,1.41,8365.6,370.98
18-May-15,22.57,3.63,1.41,8373.6,371.006
15-May-15,22.24,3.58,1.43,8262.3,371.506
14-May-15,22.14,3.56,1.44,8224.2,371.463
13-May-15,22.17,3.58,1.43,8235.4,371.466
12-May-15,21.92,3.53,1.45,8126.9,370.753
11-May-15,22.41,3.62,1.42,8325.2,371.495
8-May-15,21.92,3.53,1.45,8191.5,373.7
7-May-15,21.61,3.47,1.47,8057.3,372.851
6-May-15,21.71,3.49,1.47,8097,372.962
5-May-15,22.45,3.59,1.43,8324.8,370.815
4-May-15,22.47,3.59,1.43,8331.9,370.801
30-Apr-15,22.07,3.53,1.45,8181.5,370.707
29-Apr-15,22.29,3.57,1.4,8239.7,369.659
28-Apr-15,22.46,3.59,1.39,8285.6,368.905
27-Apr-15,22.26,3.56,1.4,8213.8,368.994
24-Apr-15,22.34,3.58,1.4,8305.2,371.764
23-Apr-15,22.5,3.62,1.3,8398.3,373.258
22-Apr-15,22.59,3.63,1.29,8429.7,373.161
21-Apr-15,22.44,3.61,1.3,8377.7,373.338
20-Apr-15,22.64,3.64,1.29,8448.1,373.149
17-Apr-15,23.06,3.71,1.27,8606,373.2
16-Apr-15,23.33,3.75,1.25,8706.7,373.198
15-Apr-15,23.43,3.77,1.25,8750.2,373.461
13-Apr-15,23.66,3.81,1.23,8834,373.373
10-Apr-15,23.51,3.78,1.24,8780.3,373.471
9-Apr-15,23.5,3.78,1.24,8778.3,373.545
8-Apr-15,23.33,3.75,1.25,8714.4,373.528
7-Apr-15,23.19,3.73,1.25,8660.3,373.45
6-Apr-15,23.18,3.73,1.26,8659.9,373.594
1-Apr-15,22.95,3.69,1.27,8586.2,374.126
31-Mar-15,22.7,3.65,1.28,8491,374.053
30-Mar-15,22.7,3.65,1.28,8492.3,374.11
27-Mar-15,22.3,3.59,1.3,8341.4,374.054
26-Mar-15,22.36,3.55,1.32,8342.1,373.081
25-Mar-15,22.87,3.63,1.29,8530.8,373.013
24-Mar-15,22.9,3.64,1.29,8542.9,373.052
23-Mar-15,22.92,3.64,1.28,8550.9,373.076
20-Mar-15,22.98,3.65,1.28,8570.9,372.972
19-Mar-15,23.15,3.68,1.27,8634.6,372.985
18-Mar-15,23.29,3.7,1.26,8685.9,372.945
17-Mar-15,23.39,3.71,1.26,8723.3,372.95
16-Mar-15,23.14,3.68,1.27,8633.1,373.081
13-Mar-15,23.18,3.68,1.27,8647.7,373.067
12-Mar-15,23.53,3.74,1.25,8776,372.971
11-Mar-15,23.32,3.7,1.26,8699.9,373.066
10-Mar-15,23.36,3.71,1.26,8712,372.945
9-Mar-15,23.48,3.73,1.25,8756.7,372.943
5-Mar-15,23.9,3.8,1.23,8937.7,373.962
4-Mar-15,23.86,3.79,1.23,8922.6,373.956
3-Mar-15,24.06,3.82,1.22,8996.2,373.907
2-Mar-15,23.95,3.8,1.23,8956.7,373.975
28-Feb-15,23.8,3.78,1.24,8901.8,374.025
27-Feb-15,23.65,3.76,1.24,8844.6,373.979
26-Feb-15,23.22,3.69,1.27,8683.8,373.979
25-Feb-15,23.44,3.72,1.26,8767.2,374.027
24-Feb-15,23.43,3.72,1.26,8762.1,373.969
23-Feb-15,23.41,3.72,1.26,8754.9,373.981
20-Feb-15,23.62,3.75,1.25,8833.6,373.988
19-Feb-15,23.76,3.78,1.24,8895.3,374.381
18-Feb-15,23.28,3.77,1.24,8869.1,380.975
16-Feb-15,23.22,3.74,1.25,8809.3,379.384
13-Feb-15,23.31,3.71,1.2,8805.5,377.756
12-Feb-15,23.07,3.67,1.21,8711.5,377.612
11-Feb-15,22.85,3.64,1.22,8627.4,377.567
10-Feb-15,22.69,3.61,1.23,8565.5,377.501
9-Feb-15,22.59,3.59,1.24,8526.3,377.437
6-Feb-15,22.44,3.65,1.22,8661,385.963
5-Feb-15,22.57,3.67,1.21,8711.7,385.986
4-Feb-15,22.53,3.68,1.21,8723.7,387.204
3-Feb-15,22.42,3.69,1.21,8756.5,390.566
2-Feb-15,22.51,3.71,1.2,8797.4,390.822
30-Jan-15,22.48,3.71,1.2,8808.9,391.855
29-Jan-15,22.84,3.77,1.18,8952.3,391.957
28-Jan-15,22.67,3.76,1.18,8914.3,393.22
27-Jan-15,22.67,3.76,1.18,8910.5,393.052
23-Jan-15,22.48,3.73,1.19,8835.6,393.043
22-Jan-15,22.25,3.69,1.2,8761.4,393.771
21-Jan-15,22.21,3.68,1.21,8729.5,393.044
20-Jan-15,22.16,3.67,1.21,8695.6,392.401
19-Jan-15,21.8,3.6,1.23,8550.7,392.234
16-Jan-15,21.75,3.59,1.24,8513.8,391.439
15-Jan-15,21.7,3.58,1.24,8494.1,391.433
14-Jan-15,21.14,3.49,1.27,8277.5,391.556
13-Jan-15,21.21,3.5,1.27,8299.4,391.297
12-Jan-15,21.27,3.51,1.27,8323,391.302
9-Jan-15,21.16,3.49,1.27,8284.5,391.517
8-Jan-15,21.04,3.47,1.28,8234.6,391.378
7-Jan-15,20.7,3.41,1.3,8102.1,391.406
6-Jan-15,20.76,3.42,1.3,8127.3,391.488
5-Jan-15,21.4,3.53,1.26,8378.4,391.514
2-Jan-15,21.45,3.54,1.26,8395.4,391.394
1-Jan-15,21.16,3.49,1.27,8284,391.493
31-Dec-14,21.16,3.49,1.27,8282.7,391.432
30-Dec-14,21.07,3.48,1.28,8248.2,391.467
29-Dec-14,21.07,3.47,1.28,8246.3,391.376
26-Dec-14,20.95,3.46,1.29,8200.7,391.442
24-Dec-14,20.88,3.45,1.29,8174.1,391.48
23-Dec-14,21.12,3.49,1.28,8267,391.43
22-Dec-14,21.27,3.52,1.27,8324,391.349
19-Dec-14,21.01,3.48,1.29,8225.2,391.49
18-Dec-14,20.85,3.45,1.3,8159.3,391.333
17-Dec-14,20.51,3.39,1.32,8029.8,391.507
16-Dec-14,20.61,3.41,1.31,8067.6,391.441
15-Dec-14,21,3.47,1.29,8219.6,391.41
12-Dec-14,21.01,3.47,1.29,8224.1,391.437
11-Dec-14,21.19,3.5,1.27,8292.9,391.359
10-Dec-14,21.35,3.53,1.27,8355.6,391.363
9-Dec-14,21.31,3.52,1.27,8340.7,391.398
8-Dec-14,21.56,3.57,1.25,8438.2,391.382
5-Dec-14,21.81,3.61,1.24,8538.3,391.486
4-Dec-14,21.87,3.62,1.23,8564.4,391.605
3-Dec-14,21.81,3.61,1.24,8537.6,391.453
2-Dec-14,21.77,3.6,1.24,8524.7,391.58
1-Dec-14,21.85,3.61,1.24,8555.9,391.574
28-Nov-14,21.94,3.63,1.23,8588.2,391.44
27-Nov-14,21.7,3.59,1.25,8494.2,391.438
26-Nov-14,21.65,3.58,1.25,8475.7,391.487
25-Nov-14,21.61,3.57,1.25,8463.1,391.629
24-Nov-14,21.78,3.6,1.24,8530.1,391.648
21-Nov-14,21.7,3.58,1.25,8477.3,390.659
20-Nov-14,21.51,3.55,1.26,8401.9,390.604
19-Nov-14,21.33,3.54,1.26,8382.3,392.982
18-Nov-14,21.47,3.56,1.26,8425.9,392.45
17-Nov-14,21.45,3.56,1.25,8430.7,393.04
14-Nov-14,21.35,3.54,1.26,8389.9,392.97
13-Nov-14,21.26,3.53,1.27,8357.8,393.123
12-Nov-14,21.33,3.54,1.26,8383.3,393.029
11-Nov-14,21.29,3.53,1.27,8362.6,392.795
10-Nov-14,21.24,3.52,1.27,8344.2,392.853
7-Nov-14,21.31,3.52,1.27,8337,391.225
5-Nov-14,21.54,3.52,1.27,8338.3,387.108
3-Nov-14,21.58,3.51,1.27,8324.1,385.732
31-Oct-14,21.58,3.51,1.27,8322.2,385.644
30-Oct-14,21.16,3.46,1.29,8169.2,386.068
29-Oct-14,20.92,3.43,1.31,8090.4,386.73
28-Oct-14,20.75,3.4,1.32,8027.6,386.872
27-Oct-14,20.64,3.39,1.32,7991.7,387.195
23-Oct-14,20.7,3.4,1.32,8014.5,387.174
22-Oct-14,20.65,3.39,1.32,7995.9,387.211
21-Oct-14,20.53,3.36,1.33,7927.7,386.152
20-Oct-14,20.47,3.34,1.34,7879.4,384.924
17-Oct-14,20.21,3.3,1.36,7779.7,384.943
16-Oct-14,20.13,3.28,1.36,7748.2,384.908
14-Oct-14,20.41,3.33,1.34,7864,385.301
13-Oct-14,20.47,3.34,1.34,7884.2,385.159
10-Oct-14,20.55,3.33,1.35,7859.9,382.477
9-Oct-14,20.81,3.37,1.33,7960.5,382.532
8-Oct-14,20.5,3.34,1.34,7842.7,382.571
7-Oct-14,20.53,3.36,1.34,7852.4,382.484
1-Oct-14,20.77,3.4,1.32,7945.5,382.547
30-Sep-14,20.82,3.43,1.31,7964.8,382.555
29-Sep-14,20.81,3.44,1.32,7958.9,382.456
26-Sep-14,20.83,3.45,1.31,7968.8,382.564
25-Sep-14,20.68,3.43,1.33,7911.8,382.582
24-Sep-14,20.92,3.48,1.31,8002.4,382.524
23-Sep-14,20.96,3.5,1.27,8017.5,382.514
22-Sep-14,21.3,3.56,1.25,8146.3,382.455
19-Sep-14,21.23,3.55,1.25,8121.4,382.544
18-Sep-14,21.58,3.53,1.25,8114.7,376.029
17-Sep-14,21.21,3.47,1.27,7975.5,376.025
16-Sep-14,21.09,3.45,1.28,7932.9,376.145
15-Sep-14,21.38,3.5,1.26,8042,376.146
12-Sep-14,21.55,3.53,1.25,8105.5,376.125
11-Sep-14,21.5,3.52,1.25,8085.7,376.079
10-Sep-14,21.52,3.52,1.25,8094.1,376.12
9-Sep-14,21.68,3.55,1.24,8152.9,376.056
8-Sep-14,21.73,3.56,1.24,8173.9,376.157
5-Sep-14,21.15,3.52,1.25,8086.8,382.355
4-Sep-14,21.17,3.52,1.25,8095.9,382.423
3-Sep-14,21.22,3.53,1.25,8114.6,382.403
2-Sep-14,21.14,3.52,1.25,8083,382.356
1-Sep-14,20.99,3.49,1.26,8027.7,382.454
28-Aug-14,20.8,3.46,1.27,7954.3,382.418
27-Aug-14,20.75,3.45,1.28,7936,382.458
26-Aug-14,20.67,3.44,1.28,7904.7,382.424
25-Aug-14,20.67,3.44,1.28,7906.3,382.501
22-Aug-14,20.69,3.44,1.28,7913.2,382.465
21-Aug-14,20.63,3.43,1.29,7891.1,382.506
20-Aug-14,20.58,3.43,1.29,7875.3,382.668
19-Aug-14,20.63,3.44,1.28,7897.5,382.816
18-Aug-14,20.57,3.43,1.29,7874.2,382.8
14-Aug-14,20.45,3.39,1.3,7791.7,381.012
13-Aug-14,20.31,3.37,1.31,7739.5,381.068
12-Aug-14,20.26,3.36,1.31,7727,381.392
11-Aug-14,20,3.32,1.33,7625.9,381.295
8-Aug-14,19.93,3.29,1.34,7568.5,379.754
7-Aug-14,20.14,3.35,1.32,7649.2,379.801
6-Aug-14,20.2,3.4,1.32,7672,379.802
5-Aug-14,20.43,3.48,1.3,7746.5,379.173
4-Aug-14,20.26,3.46,1.31,7683.6,379.25
1-Aug-14,20.05,3.42,1.32,7602.6,379.182
31-Jul-14,20.56,3.48,1.3,7721.3,375.55
30-Jul-14,20.78,3.54,1.27,7791.4,374.947
28-Jul-14,20.66,3.53,1.27,7748.7,375.058
25-Jul-14,20.79,3.55,1.26,7790.4,374.719
24-Jul-14,20.92,3.57,1.25,7830.6,374.312
23-Jul-14,20.82,3.56,1.26,7795.7,374.433
22-Jul-14,20.78,3.54,1.26,7767.8,373.811
21-Jul-14,20.58,3.51,1.28,7684.2,373.382
18-Jul-14,20.6,3.5,1.28,7663.9,372.034
17-Jul-14,20.62,3.49,1.28,7640.4,370.533
16-Jul-14,20.57,3.48,1.29,7624.4,370.656
15-Jul-14,20.31,3.44,1.3,7526.6,370.586
14-Jul-14,20.12,3.41,1.31,7454.1,370.482
11-Jul-14,20.12,3.41,1.31,7459.6,370.755
10-Jul-14,20.48,3.46,1.3,7567.7,369.517
9-Jul-14,20.54,3.46,1.29,7585,369.279
8-Jul-14,20.64,3.48,1.29,7623.2,369.341
7-Jul-14,21.08,3.56,1.26,7787.1,369.407
4-Jul-14,20.99,3.54,1.26,7751.6,369.3
3-Jul-14,20.93,3.52,1.27,7714.8,368.6
2-Jul-14,20.96,3.53,1.27,7725.1,368.564
1-Jul-14,20.71,3.49,1.28,7634.7,368.648
30-Jun-14,20.65,3.48,1.29,7611.3,368.586
27-Jun-14,20.37,3.43,1.31,7508.8,368.621
26-Jun-14,20.33,3.42,1.31,7493.2,368.578
25-Jun-14,20.53,3.46,1.29,7569.2,368.69
24-Jun-14,20.56,3.46,1.29,7580.2,368.687
23-Jun-14,20.33,3.42,1.31,7493.3,368.583
20-Jun-14,20.38,3.43,1.3,7511.4,368.567
19-Jun-14,20.52,3.44,1.3,7540.7,367.481
18-Jun-14,20.56,3.45,1.3,7558.2,367.617
17-Jun-14,20.76,3.48,1.28,7631.7,367.616
16-Jun-14,20.53,3.52,1.28,7533.5,366.951
13-Jun-14,20.55,3.52,1.28,7542.1,367.012
12-Jun-14,20.84,3.58,1.28,7649.9,367.078
11-Jun-14,20.78,3.56,1.28,7626.8,367.026
10-Jun-14,20.86,3.62,1.26,7656.4,367.037
9-Jun-14,20.85,3.62,1.26,7654.6,367.127
6-Jun-14,20.75,3.6,1.28,7583.4,365.465
5-Jun-14,20.6,3.55,1.29,7474.1,362.82
4-Jun-14,20.42,3.52,1.31,7402.2,362.498
3-Jun-14,20.46,3.52,1.3,7415.8,362.454
2-Jun-14,20.27,3.5,1.31,7362.5,363.222
30-May-14,19.82,3.43,1.34,7229.9,364.778
29-May-14,19.79,3.44,1.34,7235.6,365.619
28-May-14,20.22,3.48,1.32,7329.6,362.493
27-May-14,20.21,3.48,1.32,7318,362.098
26-May-14,20.32,3.49,1.31,7359,362.156
23-May-14,20.39,3.5,1.31,7367.1,361.309
22-May-14,20.14,3.46,1.33,7276.4,361.291
21-May-14,20.07,3.44,1.33,7252.9,361.38
20-May-14,20.21,3.46,1.33,7275.5,359.995
19-May-14,20.15,3.45,1.33,7263.5,360.471
16-May-14,19.93,3.42,1.34,7203,361.415
15-May-14,19.71,3.38,1.36,7123.1,361.395
14-May-14,19.67,3.38,1.36,7108.7,361.398
13-May-14,19.67,3.38,1.36,7108.7,361.398
12-May-14,19.47,3.33,1.38,7014.2,360.257
9-May-14,19.1,3.26,1.41,6858.8,359.099
8-May-14,18.52,3.17,1.45,6659.8,359.6
7-May-14,18.56,3.18,1.43,6652.5,358.432
6-May-14,18.74,3.21,1.41,6715.3,358.34
5-May-14,18.69,3.21,1.42,6699.3,358.443
2-May-14,18.72,3.2,1.42,6694.8,357.628
30-Apr-14,18.79,3.23,1.37,6696.4,356.381
29-Apr-14,18.88,3.24,1.37,6715.2,355.678
28-Apr-14,18.98,3.26,1.36,6761.2,356.228
25-Apr-14,19.04,3.27,1.36,6782.7,356.234
23-Apr-14,19.2,3.3,1.34,6840.8,356.292
22-Apr-14,19.13,3.29,1.35,6815.3,356.262
21-Apr-14,19.14,3.29,1.35,6817.6,356.196
17-Apr-14,19.04,3.27,1.36,6779.4,356.061
16-Apr-14,18.79,3.22,1.38,6675.3,355.258
15-Apr-14,18.95,3.25,1.37,6733.1,355.309
11-Apr-14,19.07,3.27,1.36,6776.3,355.338
10-Apr-14,19.12,3.28,1.35,6796.4,355.46
9-Apr-14,19.12,3.28,1.35,6796.2,355.45
7-Apr-14,18.84,3.23,1.37,6695,355.361
4-Apr-14,18.84,3.23,1.37,6694.3,355.324
3-Apr-14,18.95,3.25,1.37,6736.1,355.467
2-Apr-14,19,3.26,1.36,6752.5,355.395
1-Apr-14,18.91,3.24,1.37,6721,355.42
31-Mar-14,18.86,3.23,1.37,6704.2,355.472
28-Mar-14,18.84,3.23,1.37,6695.9,355.409
27-Mar-14,18.71,3.14,1.41,6641.7,354.981
26-Mar-14,18.59,3.12,1.42,6601.4,355.105
25-Mar-14,18.56,3.12,1.42,6589.7,355.048
24-Mar-14,18.54,3.12,1.42,6583.5,355.097
22-Mar-14,18.29,3.07,1.44,6494.9,355.107
21-Mar-14,18.29,3.07,1.44,6493.2,355.014
20-Mar-14,18.26,3.07,1.44,6483.1,355.044
19-Mar-14,18.38,3.09,1.43,6524,354.951
18-Mar-14,18.35,3.08,1.44,6516.6,355.128
14-Mar-14,18.31,3.08,1.44,6504.2,355.227
13-Mar-14,18.28,3.07,1.44,6493.1,355.202
12-Mar-14,18.35,3.08,1.44,6516.9,355.144
11-Mar-14,18.34,3.08,1.44,6511.9,355.065
10-Mar-14,18.41,3.09,1.43,6537.2,355.09
7-Mar-14,18.38,3.09,1.43,6526.6,355.092
